index,start,title,prod,duration,user_cnt,text,dow_cos,dow_sin,hour_cos,hour_sin,is_workday,is_holiday,log_gmv,log_deal_order_cnt,log_live_deal_user_cnt,log_watch_user_cnt,prop_Z_pay,prop_Z_watch,prop_exquisite_mother_pay,prop_exquisite_mother_watch,prop_new_white_pay,prop_new_white_watch,prop_deep_middle_pay,prop_deep_middle_watch,prop_city_blue_pay,prop_city_blue_watch,prop_city_old_pay,prop_city_old_watch,prop_town_youth_pay,prop_town_youth_watch,prop_town_old_pay,prop_town_old_watch
0,2024-01-01 06:55,新年首播！奢品破价，新春好物！,【年货抢先购专属】99新 LV水桶包红色,12,3518,你看一下亲爱的越会还行但是如果是远距离通勤的话呢就东西有点不够不够装而且你看一下不够满我身高幺七零我呢不算胖我算是稍微瘦一点点的然后你看一下我去背它的话我这个体量和穿一旦穿了大衣之后穿了秋冬天的衣服你会发现它有点点局部了没有没有被别人使用过但是今天这一款你看就完全没问题我穿了大衣也是可以的穿了羽绒服都是可以的对从容也是对为什么我会推荐大家买二十六而且还有一个原因亲爱的是去比一下买二六是价价呀亲爱的它的同价可以大家可以去到处比一比啊有没有比我们划算的真的支持比价的没问题没关系的啊没有不是全新啊叫九九新什么意思因为专柜才叫全新专柜拿出来就不能叫全新但是他从专柜拿出来之后没有被任何人使用过是的只是放在那里稍微有一点点陈列的痕迹也就是说没有任何使用的痕迹明白吗吗最后一个零有使用的痕迹是的最后一只喽嗯的没了太快了亏马恭喜我跟你说我们直播间姐妹们还是有条件哇哦咱直播间一万四千位朋友了欢迎大家哇呀太牛了吧 你俩真吓人 好好好来好好好对特别感谢大家对于二零二四年头一天就对于我们有这样的支持啊谢谢各位嗯冲一月一号冲然后呢就是说在新的一年给自己一个嗯犒劳给自己一个奖励是犒劳是激励是奖励给自己一个目标对我要奋斗嗯我要再买一个包它是一个好的包子二季季度要一个包包就可以的来吧姐妹们那问一下啊直播间既然是一哦将近一万五千位朋友这这多多新来的朋友啊那大家我问一下大家如果说你说我不了解我不知道您给我打一个心如果果说说我上来我就就知道你们直播间卖这个东西便宜了你快给我加您是二二还是二六您说好不好朋友们因为今天我快速的三秒就给你总结一下啊外面的工价的话呢二二一万八二六是一万九千五所以呢它的工价比它更贵对吧但我们今天都是同价的九千九百九十九块钱并且是九九些没有人为的使用痕迹的啊然后另外呢是给您中检呃做了鉴定之后呢再给您发货的而且我们今天是有元全元元友如果按有元辰原原来算的话呢二正常价格是一万两千九百九十九二六的价格是一万三千九百九十九而我们今天统一都是不要五位数只要四位数九千九百九十九甲一我就拿二六六举例子录一直是假的我按照它工价一万九千五赔您四倍现金七万八千块赔给您朋友们是的所以放心来我们是三个月之内还有一次免费的基础的洗护朋友们ok满屏全都是二六我这样啊这一波十单能不能加咱直播间一万五千位朋友加不走怎么说行吧吧吧吧一单不友们那咱这样吧六单二六两单二二朋友们啊每一单都是一样的都是有原辰有原盒这大概是我们的最后一波朋友还有多的十九分钟我们今天下播了来,1.0,0.0,6.123233995736766e-17,1.0,0.0,1.0,8.112664010701042,2.8661527352427307,2.151392385987408,6.714675967000535,0.4017742147085033,0.1748384299409856,0.0061398914798114,0.083278338737831,0.0132323574655699,0.0050120906584011,0.1265849974721261,0.0150209100028739,0.0062860767048628,0.1640125332150264,0.2358555364416564,0.0208170590493525,0.1390441953197482,0.1007821981123694,0.0710827304077215,0.4362384402831596
1,2024-01-07 23:55,什么！？床加床垫居然只要3000不到打包带走！！！,LS家居抗菌舒压独立袋装乳胶垫床垫床垫透气家用抑菌,3,2988,能不能找到人负责或者说有了什么一些小的这个这小小的一些小问题能不能及时的去补救一下嗯那你要买一个品牌的嘛所以品牌的话呢确实好但比较贵一点但是今天你花两千多你买品牌的还是真皮的它都不是科技布的你在门店里面买一个科技布的床多少钱要不要三千块钱要的呀要科技布的或者说人造皮的三千多的我明天是头层的黄牛皮的头层黄牛皮的真皮床而且是大的这种的背靠靠包的看到没有整个大的填充物背靠包的 零售价格直播价格四千块的加上床垫独立袋装的乳胶床垫的嗯六千五百块的我们价格直接做到了两千七百九十九就是先给你砍了一半啊那再给破价嗯所以刚刚我问了一句话双十一双十二有没有这个价格肯定没有双十一双十二都没有的嗯所以只在今天再说一下啊我们是给大家去包邮送货上门的三三零七卖啊刚刚那波没了是吧那那那怎么说嗯你看看那么这样子我也大家是要一米八的还是要一米五的好大家刷一下一米八打一点八一米五打一米五打公屏上可以刷起来然后那个司机老师看看能不能帮忙我们去去沟通一下协下来我们直播还得还得播播一会儿呢你你也不能我我们没播呀呀对不对啊你这样我再来三十单但是之后的我争取得跟我上面提给力力撑一下行还有我们得调一下对的调一下库存谢感谢谢谢是要一米五的是吗对 这波都是要一米五的是吗那没有两米啊是一米八乘两米上一点点了哦嗯那我们可能一米八这波可能要稍微少沟通一点嘛对就是大家要一米八还要一米五打公屏吧刷一下刷一下刷一刷刷刷下下你你直直接钱钱就是XX的床跟床垫但是如果说你如果了解的你日常来说你要买床跟床垫它就不是这个价格嗯就不可能说你花两千多你如果在店里边你说呃你聊好了一共价格将近七千的然后呢找经理找店长各种聊找熟人对给你打了一个九折八折你开心的不得了比如说呢七千块钱啊打个八折吧花了五千六啊你说啊太开心了找了那个谁谁谁给我省了一千四我们今天直接给你砍半先做一半先做五折让你花三千多然后再帮你破价到两千七百九十九而且是保证的线下跟线上一样的品质并且整个床头是软的那种的真皮的靠包啊头你看到吗这种放射纹看到没有这个纹理感看到吗头这个质感一个触感完全不一样的是头层黄胶皮四千块钱啊然后再加床垫两千五六千五了并且砍把再破价并且七百九十九床加床垫而且如果你说我家里面是小朋友要睡的我要买一个一米五的再给你省两百到手价两千五百九十九真皮床加独立袋儿装的乳胶床垫并且是XX家居的你要知道如果是一个白牌的你说嗯没什么稀奇的我要考虑一下XX家居的品牌的东西做这个价格只在今天所以有需要的朋友准备好因为在,0.6234898018587334,-0.7818314824680299,0.965925826289068,-0.2588190451025215,0.0,1.0,7.422907267306257,1.542632695814159,0.8346786575054055,6.147425424886423,0.064345348702352,0.0422314091519564,0.1355632011942966,0.0348129209005697,0.0015319688813122,0.0240614442893839,0.0824279893856661,0.1490909164263586,0.438953187097195,0.0715931362895122,0.1572840599691441,0.3205601067882283,0.0601147646863264,0.3484438114994057,0.0597794800837071,0.009206254654585
2,2024-01-14 20:44,今天还有龙茅，赶紧点进来！,MT集团私藏酒（秘藏）浓香型52度,5,5925,原香我不知道哪个大哥他们是知道原箱的这个价值是怎么回事之之前我卖那么多次酒给大家送过原香我的妈来 谈了加不了了真加不了下一个真加不了一点补补了一点不补一点补不了这太狠了太吓人了太吓人了来吧这个我给老板们干一波嗯来老师给个劲子 这就好你先看一下上边是什么豆芽包飞天豆芽包现在没有了只有存量没有增量嗯这是上面写的什么私藏酒嗯我跟你讲老师手感受切一下这是一八年的老酒我的MT集团下边还有几个字咱们没法念啊您写着什什么啊我不说了 老师这就是传说中人家特别这个那个什么的那个过什么什么饮料是不是我跟你讲这个之前是你有钱买不到的啊交朋友搞到了几箱这个东西你要知道它值多少钱嗯给我看一眼想要这款MT咱自己喝的酒自己能喝得起的MT集团酒您给我打一个自喝必须给力啊 给我打一次折这个今天我也有原香嗯嗯但是我数量不多刚才没抢到的或者刚才觉得我龙毛送给别人你看有朋友说这就是以前所谓的内贡酒嗯是不是现天看看价格呢看一下外边多少钱外边是一千零九十九嗯我问一下我今天三九九卖它能不能爆卖必须的一九九卖的抢都抢不着了这的抢都抢不着今天跟大家说一下拍两瓶有礼袋儿拍六瓶有原香有原香有礼袋儿香香袋袋给我拿上来准备 我去这要拿到桌面上咱就看看老有感觉了老有感觉了我看要的人不多那咱就不补贴了不补了三百九十九今天私藏用酒来自于一八年的嗯MT酒厂的准备到真正想要的老板们来一波今天直接干成九十九块钱九十九三二一上车来了刷新购物车购物车一号链接朋友们给大家上好了朋友们快拍快付款现在拍来得及啊我的妈呀我跟你讲这个瓶子就处的是什么已经处了五年了啊 我来给大家看一下这个上箱子上面 应该这个香等会儿我找一找啊他应该这个香哦这儿呢大家看一给大家看一下 二零一八年二零一八年一月二号那没有了咱就是说 一八一九二零二一二二三二十四七年七年七年过期饮料啊呃我问一下 老板们有想要这款酒的想要原香您打原香想要两瓶您打两瓶嗯总之您把你想要的数字您打起来想要一瓶打一瓶想要两瓶您打瓶瓶想打元宵嗯我跟你讲你看一下这里边儿六瓶光这个箱子这纸壳我都怕给弄碎了这箱子到现在为止接近七年了接近七年了啊咱其实我跟你讲要元宵要的就是这个要的就是这个二零一八年这个牌面我把它划开那一瞬间真的我想那个六瓶是元香六瓶是元宵我五秒钟统计如果你不打我错过这一波没有了好今天奢侈疯狂一把我给你看看九块九现 咱俩是也奢侈一把设计给他拉一个啊拉一个拉一个吧咱说拉就拉一个来准备五秒倒计时倒进 四秒统计 抓起来这么慢三秒统小原箱的轮拍你说,0.6234898018587334,-0.7818314824680299,0.4999999999999993,-0.866025403784439,0.0,1.0,6.873973803869816,1.629069161801192,4.041454745778403,6.276240453229603,0.0359310650669429,0.4032349968123185,0.2156598893239738,0.1238842775905581,0.0655278709734949,0.2048639362649302,0.1201355140561912,0.0197099862803111,0.0302986929976837,0.0663563049993548,0.3424167989907604,0.0836678590770665,0.0333331310343353,0.0901184471863181,0.1566970375566173,0.0081641917891427
3,2024-01-24 08:42,XX羽绒服超品日,TBE过膝系带连帽鹅绒服加厚保暖秋冬外套,17,3744,但是 有人说我是不是四十我不到四十我三十九 我三十九嗯嗯 我 挣了不到一个亿 这个 挣了不到一个月时 啊来来来来我们看下一个有人说那个我有有有人说cci这个价格绝了你现在才反应过来吗 啊真的很好因为很多朋友都是花三千多买的嗯嗯我自己也是啊对今天早上我妈让我出门说你赶哦太冷了你赶紧围个围巾然后给我拿了个这个我说哎我不围我不围我说那个什么我说我有厚的羽绒服 但是其实我跟大家讲哦就这个围巾你戴上了之后 脖子暖和了其实整个人会相对来说暖和很多没错没错啊因为这里边进风嗯嗯啊来吧这个对啊恭喜拍到官方三千一三千一百块也不一定能买到嗯嗯来下一个有人一直要我的羽绒服我给你讲我想穿这个羽绒服想穿很久了那确实奈何杨坚一直不让我上非给你他非要我上什么真的很少围巾啊什么的虽然那些也很好但是我们直播间很冷他就想让我冻着 怎么能这样 拜拜 嘿嘿你好 来看一下啊这一款 这个是一个长款羽绒服我跟你讲现现在外边老冷了你们冷不冷我就想问问你们你们那边多少度我今天你知道我在我在韩我在韩国穿短款羽绒服我回杭州立刻裹了一个大棉被裹了大棉被是吗是吗 就是我冷的 你知道吗我冷的我整个人 瑟瑟发抖啊不是崩不是我这整个人都懵 我在想韩国我托嗯你这儿就是你懂吗我觉得杭州在我印象当中我走的时候十几度嗯那个时间是升温我回来的时候零下你说我能弄懵吗嗯今天杭州零下六七度你们那儿多少度打在公屏上我给你们再看一看看吧我 呃直播间有很多广东 浙江上海的上海那乡镇沪型就不用多说基本上都是零下啊五度左右对北方那个这更不用多说零下十一度的很常见了对吧所以说羽绒服现在再不穿的话是真的我怕你倒搞不到货了因为马上春运运啊春节停运了朋友们而且工厂很多都停工了啊我们今天不仅价格是品东西好而而且还有一点你知道是什么吗就是我们这个品牌非常厉害XXX XXX它也是一个非常有名的牌子在XXXX年就成立了然后跟很多的航空公司有合作为他们去定做团体羽绒服的然后呢他也是想近一点X航啊X航啊这些航空公司都有一些合作所以品质继续一肯定有保证的啊其次我们这一款既然冷既然要穿羽绒服我们就要穿什么不是鸭绒的是鹅绒的鹅绒的鹅绒的话呢它的整个充量我们给大家看一下啊我们只有检测报告的啊看到没有这一点啊绒子含量九零的鹅绒啊蓬松度这边也写的合格的啊看到没有鹅毛绒含量也是合格的朋友们放心冲啊放心冲然后同时再跟大家讲一下这个可是个长款哦 长款可能太好了对它是正好包裹住你的膝盖对以下对膝盖以下膝盖以下的而且呢这个衣服既然你看蓬松度你看到,-0.2225209339563143,0.9749279121818236,-0.4999999999999998,0.8660254037844387,1.0,0.0,8.471241030548395,4.459768218617859,1.0853755766020117,7.0294114332542135,0.1878277453836662,0.0760827879603212,0.0275206194261609,0.0562167293652287,0.1063865978129701,0.0414441716128006,0.4167083150242556,0.0390260577565687,0.0719435297283237,0.0748900855642648,0.000539959484205,0.2956781143293659,0.1237770594286513,0.2232037574788482,0.0652961737117668,0.1934582959326017
4,2024-01-31 06:36,XX美容仪专场,LC化妆水/爽肤水兰蔻LC清滢保湿柔肤水125ml粉水,2,3056,刚好我觉得你过年回家你不是要换衣服吗就今天从初一到十五每天去见同学见朋友的嗯然后或者说你可以见其他的一些好那个什么什么各各各种形形色彩什么的每天换了不同的衣服口红可以换一换的就不同风格对对对开不开心挺开心是不是啊好开心我就放心了没抢到啊真的假的再来一波真别别别别我真加不了了你这个补不了多少钱再再来一百单吧好不好抢了抢了五单是真的假的我有点不太信啊要不这个样子点个关注啊那你给我三十秒配置一下链接行吗行我们给大家凑个手速一百单他都没抢到我说实话真的大家一个关注啊然后马上再来一个产品吧我们再来一个福利然后给你们再上一波好不好再上一波你今天开始大气必须我哪天不大气说实话今天下播了之后我就须人事了你 约谈是不是刚好给你放个长假来吧我们给大家上波硬货上一个XX粉水来吧XX粉水这个啊就是大货了而且呢我觉得大家大学的时期应该都呃花过钱买它吧对不对太火了然后这个呢主要就是干皮亲妈沙漠大干皮去补水对那如果大家你有一些闭口黑头粉刺的话它也可以当成一个二次清洁去湿敷来的更猛一些重点是平常你去买的话怎么着得二百块钱左右吧那我们今天也是小两位数五十九块钱你补贴两块五十七块钱对的如果大家需要的话我们给大家准备上一波库存对的但是这个库存不会很多这个是八十单库存是不是对只能上八十单你喜欢我们喊麦的那个场控是不是那你跟他谈恋爱了我说实话太单身的 了解一下 哎为什么他这么幽默呀准备好啊我们粉水是一百二十五毫升的然后五十七块钱你要去买一个那种普通的没有牌子的嗯爽肤水也得一百百多得一百多但是我们今天多少钱呢五十七买粉水准备好啊粉水正品正装的啊正品正装的对的长长得帅吗他们开始好奇了不想上去长得我怕我真的盛世容颜就给大家长得挺帅的对长得很幽默我可以这七啊 确实很幽默,-0.2225209339563143,0.9749279121818236,6.123233995736766e-17,1.0,1.0,0.0,6.59239583810818,2.5758285751338983,2.7001625738137367,6.958177997903754,0.0525771624689983,0.1361192859896267,0.1116552459590565,0.263255936172232,0.0128692944951143,0.0817076690791736,0.120595264780274,0.2264693293403937,0.3165797483333109,0.004807485175949,0.2159865900702021,0.0788346981081176,0.1024030225384232,0.0893980938487373,0.0673336713546206,0.11940750228577
5,2024-02-21 06:31,箱包专场,MD小夜灯【手动开关】卧室睡眠柔和喂奶小夜灯插电节能家用夜灯,2,1728,啊又多六十片六十片哪怕现在我们回到之前的规格啊一天带一片也共带两个月的真是对而且今天估计你不是天天带了现在对对对恭喜看个朋友来我们来下一个下一个的话我们再给你来一个比较实用的五啥东西小夜灯小夜夜灯是小夜灯吗就是小夜灯小夜灯美的的小夜灯像这个的话朋友们今天大福利还是要靠抢的哇就是什么呢晚上企业的时候你就是用一下或者说你把大灯关了之后你用这个小灯在看手机也是可以的对当氛围灯也行床头灯都行可以的像这个多少钱的话朋友们两块一哎两块一两块一一个XX的美的的大牌子的哈对便宜的我们都不报它零售价了两块一毛钱一个两块一对包邮包邮喜欢的朋友品种数啊啊接上来三二一刷新购物车一号链接这个特别适合咱俩为啥呢啊特别适合我吧对因为我小夜灯还有人在睡觉呢哦的那那对我不能开大灯那倒也是对我但然有些小东西非常的实用对对啊它不会影响你的睡衣它不会那么的刺眼没错所以说你该起来企业起夜你该早上起来干完干完你把这打开之后又把它关掉就好这两块一咱还走我真是你不抢我抢了我我那我再不好思思了再买一单你别管 你别管我先来一个我先来一个这三单两块一两块一毛钱没错两块衣服吗啊大家都不用夜灯的吗现在不你两块一我说实话你买个XX现在两块一咱咱咱买个啥买买个玉米四块买买碎玉米四块姐妹们你这个正眼没没拍拍两块一你拍不拍啊我拍照啊我抢了恭喜恭喜块块一袋嗯来直接消失够了哈抬走我们来下了啊你是不是上多了买都能抢到到来走我们来下一个下一个的话我们再给你再来一个什么呢就是一次性三件套哦一次哎呦这,-0.2225209339563143,0.9749279121818236,6.123233995736766e-17,1.0,1.0,0.0,9.015823001441111,2.96093345040834,0.8954977311533985,6.880955212289377,0.1455850513646555,0.1908545209400663,0.0213027889846605,0.098578708559962,0.1270460774124861,0.122021334744334,0.0209103416271567,0.1583075492224193,0.3975863553187409,0.1323501894021093,0.0497291777117583,0.1478065338636834,0.0156987297325009,0.029396567429271,0.2221414778480409,0.1206845958381544
6,2024-03-09 18:15,XX牛奶溯源，进来抢！,【低温冷链】ZD纯酸奶180g*13袋营养风味发酵乳水果捞下午茶牧场,4,4649,住啊一号链接一号链接已经给大家上好了朋友们啊马上就要给大家过掉了嗯喜欢喝酸奶的你试一试这个真的 我们一会儿还有一些福利但是今天这个福利说实话你一定要抢一下感受一下朋友们因为这个价格包括它的口感还有它现在现在在市面上真的很弹弹的接接接是不对呀弹的链接怎么是这个呢这个应该是它的六号链接 啊 你弹的你得弹这个链接啊链接这不是六块九吗你得弹这个呀黄带酸的啥时候啥时候转的呃六六六六号六号链接是吧你弹这个大哥 我们先啊我们讲讲了半天这个了嗯算哥他能不皮吗因为讲的就不是那个  我裂开了呀啊 他冻麻了我那一小哥冻没有有皮了了不是转半天了我整整半天了转半天了铺垫刚铺爹窝全部都是饺子他啊来来来这这这这快快该看的链接了朋友们二十九块九咱们今天一共到手是十三包嗯 冷链发货送货上门也是带运费险破损包赔售货必赔拍这个这边马上五千人欢迎大家欢迎大家大家大家说声抱歉啊我们等会马上就要下播了嗯过了这个村市没人店了好不不好友们们我亩一天就行了啊对的对的然然后跟大家都已经开价了价价价可以而且我们今天的价格看好了仅限今天啊朋友们但是我们今天您拍下的价格们买错了怎么办那个更福利啊我跟你讲一整年啊买贵退差价看到了吗买贵退差价保价一整年各位位场的机制保价一今天我们不可能每天我们三十多少人再在这这在这边的朋友们所以各位欢迎大家欢迎大家然后我们今天呢我们目前所在的位置是在云南省的红河洲嗯我们在一个一千多亩的一个牧场就是炸店的牧场这里面有一万三千多头牛而且我们现在卖的这个产品黄袋酸奶它这个包装已一万三千年朋我们这个品牌有七十年历史了各位七十年的大品牌七十年的国货品牌你放眼中国改革开放之后真的没有多少家但是他们做到了做到现在依然说实话我在想未来五年未来十年它不仅仅是云南家喻户晓的它是整个国家都会家喻户晓的啊对我们想让它遍地开花遍地开花你再说一下这这个配料表里面非常干净只有生牛乳白砂糖保加利亚乳杆菌和湿热链扯鸡就两种菌保质期二十一天并且您是我们这个日期有多新鲜你下单之后二十四小时之内我才给你做出来没错做完了之后就给你发掉我二十四小时之内的新鲜你想想你现在去超市里面买个酸奶他会给你做到二十四小时的很难吧不是完全做不到反正很难能给你做到你去超市里面一逛发现唉是当天的新鲜没有期我们是您您现在下单我们才去给您去把你们拿到订单我们就做二十四小时内的然后这个福利倒计时三十秒准备给大家接单了行不行最后三十秒的时间来最后三十秒上三二一上架算你购菜眼镜一号链接给大家来吧最后的二十五秒准,-0.2225209339563146,-0.9749279121818236,-1.8369701987210292e-16,-1.0,0.0,1.0,7.856155381424389,4.058443772394835,2.684723162930541,6.24253793727025,0.0919764978264152,0.1026017146225709,0.0143674473929987,0.1193333216140606,0.0187528656499095,0.1770129049300904,0.0592490558386262,0.0007076342259281,0.2959185893985084,0.0124017525335416,0.0905743049273608,0.0935701432190872,0.1728142706186843,0.0901736447280848,0.2563469683474965,0.404198884126636
7,2024-03-26 18:49,膳食专场,【专属】XSHF大麦茶原味不加糖醇香清香型麦芽茶花草茶盒装200g,3,2787,并不菲市面上有些标价可以干到二百五十八元是的二百五十八元且是有价有市的你看九百六十五的已售所以您给他这个东西实打实的是有价值感的 但如果您没有男朋友的话你可以给你父亲嘛问题不大嗯 对的给父亲给男性长辈或者给好朋友也行啊 嗯嗯好那这可能是我们最后一波我们要要大大过过掉了哦走了恭喜最后到到了吧最后一分钟然后我们今天可能是最后一波了是不是啊然后啊啊好不是最后一波而且好那就不最后一分钟了是不是走对的给大家来一波福利朋友们对们也开始要下播了啊最后的十来分钟快乐的时光总是短暂的给大家来一波什么呢太短暂了来一波我们的XXXX他们家的七日柠檬来看唉不对不对干啥呢这大麦茶是不是啊好嘞吓我一跳我一打开不对好的好的好的好的好的看一下这里朋友们就是我们XXXX他们家的大麦茶 然后哦这个是一个两百克的啊两百克的然后我们可能经常出去上饭店吃饭的时候都都能够喝到他们那有点那种大麦茶嘛他们家口味也都是比较好的嗯今天这个价格非常非常非常的划算朋友们如果您日常就我就是不爱喝白水想喝点有点味儿的您可以把它买回去是的味道是香香的那一种啊今天的价格有多不正常呢看一下块非常常正常特别便宜而且您看一下你看他们家的这个颗粒嗯多么饱满多大颗这么好的一袋卖你六块九嗯想拍的朋友们您扣个一打在公屏以上想拍的朋友们您扣个一打在公屏上上六一一一一 对可以打在公屏上对的我们现在看有多少人啊统计一下我们感受一下唉我们现在准备要给大家上架喽朋友们呃一号链接我们现在给各位老板上架六块九嗯咱们准备来三二一一上架给大家上了很多单您可以放心拍不管您扣没扣一现在都可以下单六块九六块九大麦茶两百克而且咱不说别的我一看这个颗粒我就觉得哦这个真的不像是六块九的福利啊是的这太带劲了嗯 而且里面配料表非常干净只有大卖没别的东西这种感觉真的像是你这样手手里面有一一把粮食对对是那种一把粮食的感觉一把粮食在手里面沉甸甸的这种感觉突然觉得很古朴 返璞归真的这哎确实发现啊 旁那也真是哎呀没事去田里面走走嗯 别总在城市里面待着了 可以我最近直播直播的每次直播都给我自己人生感感怎么么呢都觉得我应该放我自己一马去城里不是去山里走走去山里走走应该嗯 嗯还有五单是的还有最后的午单朋友们然后这也是我们的一个下播福利了所以大家一定要抓紧了啊我们这七个条才上了一波我觉得这个东西确实很好,0.6234898018587336,0.7818314824680298,-1.8369701987210292e-16,-1.0,1.0,0.0,7.34393777110772,1.73462104949914,1.8970839996828184,6.650876984447192,0.1365031671164023,0.0332878622893141,0.00220750532247,0.2631113624174784,0.1745566442287089,0.1427939106974417,0.1012557060362595,0.0075311666091958,0.1849685416162741,0.2111499296869444,0.009625048380532,0.1385700443521293,0.3590400927722312,0.1619649814582643,0.0318432945271216,0.0415907424892317
8,2024-04-10 11:03,美妆专场,【专属】DX2024新款ins高级感PU风琴枕头大容量洗漱收纳包化妆包高档,2,2993,你说 压力给到你两百单两百单可以啊来吧准备三二一上链接刷新购车一百单上好了两百单哦朋友们所以说你真的觉得今天的这个必须得买一个东西那至少把它带走三块九毛九对吧买不了直播间非常在我们在我们这就是纯纯你买到的是一个补贴的特别好这个福利大概率你也用得上 别错过两百单今天一整天一上午没有放过这么大气确实这是大气每次都五十五十单的 两百单下播了朋吗马上了马上下播了是的好的一百单没最后一百单 还有一百单充满三块九毛九一百五十的买平时你买个啥买两包纸巾嗯你再买啥邮费都不够今天直接给你包邮到家呀朋友们而且女孩子头发怎么不需要精致的养护呢对吧今天给到大家了啊恭喜恭喜恭喜然后我们准备下一个再来接下来下一个我们的化妆包了化妆包化妆包钱多少钱呢十一块八毛钱它是一个风琴包就是整比如说你合起来就觉得还好但你展开之后呢容量巨夸张看到吗展开之后很像是一个那个收纳小的收纳盒一样的对然后呢里边是有到中间是有单个隔层的然后两边有的所以它是个分区的啊分区的就你到时候你可以你的那个一些彩妆跟化妆品分开来放也可以的嗯到手价十一块八你可以刚好去那个出差来用或者出去玩啊大小合适然后分区也比较方便找起来也好找嗯装起来空空间也够到手价十一块八毛钱来三二一上链接双新给我去一号链接 上好了啊这个东西我觉得女孩子一定要给备一个啊因为你平时我们的贫蔽罐罐肯定是比较多的还有化妆品会会比较多的出去你没有一个好的省空间的这种化妆包好收纳的化妆包确实会很占地方很大呀上好了幺零七抬起来你做十单没有了 二十来没 大家自己抢嗯再给它亲一波,-0.2225209339563143,0.9749279121818236,-0.9659258262890682,0.258819045102521,1.0,0.0,7.992027019185863,4.716237689080729,1.9901083667007384,6.846078651169432,0.0836886069015125,0.0796516143283334,0.0965145202508341,0.0568995668825221,0.0283136278030342,0.0529132554553395,0.1751008139140769,0.086670448749623,0.3933990483585802,0.2930588403479444,0.0031614818126766,0.1350346090860917,0.0043287996428045,0.1116411122491943,0.2154931013164806,0.1841305529009514
9,2024-04-19 00:05,XX牛奶专场,【专属】YCA 玉米须白茶 苦荞麦冷泡热泡清甜可口独立茶包120g/袋,4,2362,零的又不想要摄入太多的糖分的它是零脂零卡的k吗今天十五天半个月的量如此干净的配料表竟然只要包邮九块九拼手速五十单三全天还剩二十七单不好意思二十七单全放是小姐姐们拍男生可以给老婆拍如果男生喜欢喝玉米须茶也可以拍好吗喜欢喝白茶的可以拍男里可以有白茶三二一上 没有 接下来是膳食专场了啊榜三的这位同学你可以感受一下卖膳食怎么样规避违规 现场教学 打开录屏啊这个白给你的啊 来 所有的朋友们 玉米须茶拍起来还有最后的五秒钟早起一杯黑咖啡为什么呢懂得都懂 但黑咖啡如果没有冰确实不好喝那你不如来个温温的 玉米须茶没错来继续继续XX实验室把新猩来过 这个有点难讲啊挑战一下啊 如果小黄车被我讲没了怎么办九八幺 各位亲爱的朋友们很有可能我一会儿会把小黄车讲没不好说如果没有小黄车大家现在此时此刻可以珍惜啊因为接下来是膳食专场 作为一个被人工审核如此严苛的直播间压力有点大的但我会努力的大家放心 XX实验室每一粒含有它是四百亿的b四二零首先我想问一下各位所有的朋友们b四二零益生菌叫pro biotics be four twenty这个东西还有什么用请各位老粉帮我打在评论区 就两个字请大家帮我打在评论区懂的朋友们可以打一下我在这里不方便介绍里面的科学配比非常的简单就是益生菌加益生元还有柑橘多酚还有生姜的提取物啊益生菌和益生元 对了是相得益彰益生元是益生菌的食物而我们人体当中呢每一位朋友的肠道当中都会有有害菌和有益菌的共存每个人都有只不过是有的时候有害菌多有的时候有益菌多那如果有害菌多就会造成我们的肠道菌群的一个紊乱所以呃补充益生菌这个东西是一个需要长期坚持才可以有用的你如果补充一两天是没有任何作用的咱先说好啊它不是药是一个膳食营养补充剂好吗OK我们给大家先上架看它有多优惠XX实验室做b四二零很专业每粒有四百亿的呃益生菌然后每一盒是七颗这个里面是七颗 嗯大家看一下这是小胶囊的形状一一个礼拜一二三四五六七正好是七颗七颗然后我们给大家七颗每一盒是 呃到手是四盒二十八颗嗯包装不一样就新老包装吧二十八颗是二百九十九元然后领完券之后是多少二百还是二百九二九九怎么领券还是二百九十九这领了一个寂寞我们今天是 很吓人啊很吓人啊啊真心很吓人的 已经一点多了个这个能多少单能上多少单这个总共准备了五十单二百九十九对吗四盒二百九十九对吗我们二十九块八四盒四盒四盒但是不一定大家都能抢到,-0.9009688679024191,-0.433883739117558,1.0,0.0,1.0,0.0,9.1189386744235,1.7352154652054304,1.0667395437117586,7.666091035498479,0.0780024840146488,0.0094746703270027,0.1486195981330758,0.0320244484734153,0.0385763737644919,0.1025076079328353,0.3413770079934111,0.0047861974702433,0.0772145386784147,0.3147587691589303,0.0477986394822298,0.0313632943542958,0.1413077893039066,0.3227615121054267,0.127103568629821,0.1823235001778503
